"Test[not.NA.test.row.index, 1]","Test[not.NA.test.row.index, 3]","Test[not.NA.test.row.index, 2]","predict(Cubist, Test[not.NA.test.row.index, 2:14])"
"04/11/2018",10,747,352.638854980469
"04/11/2018",11,963,491.590728759766
"04/11/2018",12,1145,512.791076660156
"04/11/2018",13,1355,620.529052734375
"04/11/2018",14,1511,555.022827148438
"04/11/2018",15,1579,664.086669921875
"04/11/2018",16,1690,712.993835449219
"04/11/2018",17,1596,657.41162109375
"04/11/2018",18,1335,802.3662109375
"04/11/2018",19,1180,679.212097167969
"04/11/2018",20,1077,481.014404296875
"04/11/2018",21,1001,553.227294921875
"04/11/2018",22,912,506.980712890625
"04/11/2018",23,656,465.167938232422
"05/11/2018",0,520,343.764923095703
"05/11/2018",1,346,321.127075195312
"05/11/2018",2,206,264.910919189453
"05/11/2018",3,161,193.52278137207
"05/11/2018",4,107,86.6945953369141
"05/11/2018",5,166,64.6223373413086
"05/11/2018",6,448,67.6526794433594
"05/11/2018",7,1115,267.243713378906
"05/11/2018",8,1975,466.269683837891
"05/11/2018",9,1005,474.061401367188
"05/11/2018",10,790,483.242248535156
"05/11/2018",11,829,488.944366455078
"05/11/2018",12,971,552.977722167969
"05/11/2018",13,986,559.862121582031
"05/11/2018",14,993,550.693237304688
"05/11/2018",15,1100,585.322082519531
"05/11/2018",16,1318,593.581481933594
"05/11/2018",17,1664,659.198181152344
"05/11/2018",18,2357,727.258544921875
"05/11/2018",19,1618,760.680908203125
"05/11/2018",20,1464,565.117126464844
"05/11/2018",21,1289,561.154174804688
"05/11/2018",22,1215,525.541015625
"05/11/2018",23,829,434.934844970703
"06/11/2018",0,0,271.948577880859
"06/11/2018",1,0,247.362548828125
"06/11/2018",2,0,227.336212158203
"06/11/2018",3,0,161.916854858398
"06/11/2018",4,0,101.333274841309
"06/11/2018",5,0,102.731895446777
"06/11/2018",6,0,126.330711364746
"06/11/2018",7,0,350.047973632812
"06/11/2018",8,0,609.625061035156
"06/11/2018",9,0,434.417053222656
"06/11/2018",10,0,494.368682861328
"06/11/2018",11,0,495.123474121094
"06/11/2018",12,0,545.482116699219
"06/11/2018",13,0,582.858825683594
"06/11/2018",14,0,579.634521484375
"06/11/2018",15,0,588.761657714844
"06/11/2018",16,0,609.111022949219
"06/11/2018",17,0,634.004333496094
"06/11/2018",18,0,707.834045410156
"06/11/2018",19,0,596.584167480469
"06/11/2018",20,0,525.124145507812
"06/11/2018",21,0,502.337005615234
"06/11/2018",22,0,479.199951171875
"06/11/2018",23,0,464.023956298828
"07/11/2018",0,639,345.994323730469
"07/11/2018",1,410,320.811553955078
"07/11/2018",2,136,246.12190246582
"07/11/2018",3,40,160.042510986328
"07/11/2018",4,47,66.5363311767578
"07/11/2018",5,71,89.5284194946289
"07/11/2018",6,194,123.395385742188
"07/11/2018",7,526,270.349700927734
"07/11/2018",8,1171,441.551422119141
"07/11/2018",9,740,425.827758789062
"07/11/2018",10,555,454.514984130859
"07/11/2018",11,608,596.4404296875
"07/11/2018",12,697,713.068298339844
"07/11/2018",13,798,724.959289550781
"07/11/2018",14,767,638.291870117188
"07/11/2018",15,848,752.423278808594
"07/11/2018",16,834,799.340515136719
"07/11/2018",17,1115,669.555358886719
"07/11/2018",18,1347,727.544006347656
"07/11/2018",19,1176,699.172302246094
"07/11/2018",20,1062,629.026550292969
"07/11/2018",21,1062,550.990905761719
"07/11/2018",22,1003,528.242126464844
"07/11/2018",23,679,516.344787597656
"08/11/2018",0,395,272.968719482422
"08/11/2018",1,158,257.479309082031
"08/11/2018",2,122,230.472900390625
"08/11/2018",3,78,166.690521240234
"08/11/2018",4,50,122.281806945801
"08/11/2018",5,49,125.976028442383
"08/11/2018",6,136,128.447525024414
"08/11/2018",7,174,412.570007324219
"08/11/2018",8,148,475.586547851562
"08/11/2018",9,56,334.944763183594
"08/11/2018",10,17,367.147155761719
"08/11/2018",11,25,328.200378417969
"08/11/2018",12,17,422.148345947266
"08/11/2018",13,18,475.372802734375
"08/11/2018",14,46,346.983489990234
"08/11/2018",15,56,334.677429199219
"08/11/2018",16,14,518.554931640625
"08/11/2018",17,30,470.72802734375
"08/11/2018",18,40,459.021514892578
"08/11/2018",19,19,492.687591552734
"08/11/2018",20,12,422.797576904297
"08/11/2018",21,21,376.886016845703
"08/11/2018",22,14,369.723968505859
"08/11/2018",23,26,330.242614746094
"09/11/2018",0,0,224.927551269531
"09/11/2018",1,0,241.030700683594
"09/11/2018",2,0,211.67431640625
"09/11/2018",3,0,155.468399047852
"09/11/2018",4,0,99.7636947631836
"09/11/2018",5,0,97.0641403198242
"09/11/2018",6,0,130.021362304688
"09/11/2018",7,0,441.972229003906
"09/11/2018",8,0,569.703674316406
"09/11/2018",9,0,527.646057128906
"09/11/2018",10,0,545.851623535156
"09/11/2018",11,0,586.085144042969
"09/11/2018",12,0,555.222045898438
"09/11/2018",13,0,476.232421875
"09/11/2018",14,0,514.390258789062
"09/11/2018",15,0,553.160095214844
"09/11/2018",16,0,582.246948242188
"09/11/2018",17,0,576.361145019531
"09/11/2018",18,0,707.344482421875
"09/11/2018",19,0,594.004943847656
"09/11/2018",20,0,505.719177246094
"09/11/2018",21,0,479.806243896484
"09/11/2018",22,0,460.256927490234
"09/11/2018",23,0,440.997772216797
"10/11/2018",0,754,336.895568847656
"10/11/2018",1,679,326.678436279297
"10/11/2018",2,568,209.285461425781
"10/11/2018",3,372,125.481384277344
"10/11/2018",4,223,87.9478225708008
"10/11/2018",5,137,59.009349822998
"10/11/2018",6,167,70.8595657348633
"10/11/2018",7,309,300.218109130859
"10/11/2018",8,589,450.027435302734
"10/11/2018",9,628,497.153137207031
"10/11/2018",10,699,613.500549316406
"10/11/2018",11,768,553.897277832031
"10/11/2018",12,1034,543.198486328125
"10/11/2018",13,1094,530.99462890625
"10/11/2018",14,1113,525.183044433594
"10/11/2018",15,1229,510.307891845703
"10/11/2018",16,1263,519.768127441406
"10/11/2018",17,1379,597.865234375
"10/11/2018",18,1226,766.640991210938
"10/11/2018",19,957,700.416564941406
"10/11/2018",20,877,524.848205566406
"10/11/2018",21,847,459.882843017578
"10/11/2018",22,885,475.381744384766
"10/11/2018",23,676,505.671020507812
"11/11/2018",0,655,265.203125
"11/11/2018",1,518,216.673385620117
"11/11/2018",2,370,183.406890869141
"11/11/2018",3,314,103.789222717285
"11/11/2018",4,189,56.2264060974121
"11/11/2018",5,111,47.3536987304688
"11/11/2018",6,117,78.5009918212891
"11/11/2018",7,228,230.886703491211
"11/11/2018",8,395,384.823791503906
"11/11/2018",9,574,467.354644775391
"11/11/2018",10,563,491.914794921875
"11/11/2018",11,578,587.574401855469
"11/11/2018",12,769,569.0859375
"11/11/2018",13,758,539.440612792969
"11/11/2018",14,810,468.356384277344
"11/11/2018",15,832,360.371826171875
"11/11/2018",16,616,562.064025878906
"11/11/2018",17,660,478.932037353516
"11/11/2018",18,752,544.512512207031
"11/11/2018",19,685,505.823944091797
"11/11/2018",20,711,441.931213378906
"11/11/2018",21,689,444.557250976562
"11/11/2018",22,690,375.361389160156
"11/11/2018",23,554,351.659973144531
"12/11/2018",0,456,220.924606323242
"12/11/2018",1,344,197.52409362793
"12/11/2018",2,187,163.991714477539
"12/11/2018",3,122,112.938133239746
"12/11/2018",4,109,74.5603332519531
"12/11/2018",5,158,83.2449645996094
"12/11/2018",6,419,117.004287719727
"12/11/2018",7,1004,363.513336181641
"12/11/2018",8,1699,576.994262695312
"12/11/2018",9,931,427.635070800781
"12/11/2018",10,683,440.123382568359
"12/11/2018",11,785,532.982177734375
"12/11/2018",12,888,549.689270019531
"12/11/2018",13,889,537.334594726562
"12/11/2018",14,886,592.259033203125
"12/11/2018",15,1084,577.84130859375
"12/11/2018",16,1193,589.403747558594
"12/11/2018",17,1472,575.457763671875
"12/11/2018",18,2022,717.300720214844
"12/11/2018",19,1466,638.316040039062
"12/11/2018",20,1292,511.712677001953
"12/11/2018",21,1189,469.432525634766
"12/11/2018",22,1023,396.270172119141
"12/11/2018",23,702,386.925476074219
"13/11/2018",0,587,237.571258544922
"13/11/2018",1,487,193.486923217773
"13/11/2018",2,330,161.566696166992
"13/11/2018",3,205,105.743591308594
"13/11/2018",4,133,69.8926849365234
"13/11/2018",5,162,46.7333869934082
"13/11/2018",6,402,75.8896560668945
"13/11/2018",7,1066,222.901672363281
"13/11/2018",8,1910,582.380432128906
"13/11/2018",9,990,328.650512695312
"13/11/2018",10,710,299.658477783203
"13/11/2018",11,789,405.883361816406
"13/11/2018",12,890,459.339691162109
"13/11/2018",13,912,498.007751464844
"13/11/2018",14,928,524.985229492188
"13/11/2018",15,980,541.909362792969
"13/11/2018",16,1188,660.615966796875
"13/11/2018",17,1420,656.3544921875
"13/11/2018",18,2159,730.458923339844
"13/11/2018",19,1529,635.096435546875
"13/11/2018",20,1208,533.3095703125
"13/11/2018",21,1163,475.026733398438
"13/11/2018",22,1126,441.007965087891
"13/11/2018",23,718,404.585296630859
"14/11/2018",0,612,271.33203125
"14/11/2018",1,517,254.417221069336
"14/11/2018",2,327,180.764312744141
"14/11/2018",3,210,101.348594665527
"14/11/2018",4,164,56.4192810058594
"14/11/2018",5,135,62.1350936889648
"14/11/2018",6,362,110.371925354004
"14/11/2018",7,1047,305.069641113281
"14/11/2018",8,1916,504.721130371094
"14/11/2018",9,1019,377.703918457031
"14/11/2018",10,779,538.020202636719
"14/11/2018",11,892,498.950439453125
"14/11/2018",12,963,522.733642578125
"14/11/2018",13,1028,524.422729492188
"14/11/2018",14,1001,532.512023925781
"14/11/2018",15,1063,630.955383300781
"14/11/2018",16,1137,530.245849609375
"14/11/2018",17,1532,586.083740234375
"14/11/2018",18,2200,714.57958984375
"14/11/2018",19,1464,626.167663574219
"14/11/2018",20,1269,397.807983398438
"14/11/2018",21,1239,430.621673583984
"14/11/2018",22,1074,423.153656005859
"14/11/2018",23,757,441.981872558594
"15/11/2018",0,610,231.139465332031
"15/11/2018",1,489,173.08757019043
"15/11/2018",2,313,214.21875
"15/11/2018",3,219,187.530609130859
"15/11/2018",4,154,94.2662811279297
"15/11/2018",5,172,96.2296905517578
"15/11/2018",6,357,85.7393951416016
"15/11/2018",7,883,279.161407470703
"15/11/2018",8,1686,523.839721679688
"15/11/2018",9,1300,358.672760009766
"15/11/2018",10,782,352.077484130859
"15/11/2018",11,770,407.193634033203
"15/11/2018",12,942,469.600280761719
"15/11/2018",13,883,479.893341064453
"15/11/2018",14,899,517.579223632812
"15/11/2018",15,971,572.512512207031
"15/11/2018",16,1123,428.560638427734
"15/11/2018",17,1416,533.930847167969
"15/11/2018",18,2034,794.439392089844
"15/11/2018",19,1448,655.898559570312
"15/11/2018",20,1146,493.593994140625
"15/11/2018",21,1123,472.877227783203
"15/11/2018",22,1061,453.969665527344
"15/11/2018",23,721,445.020233154297
"16/11/2018",0,683,219.987350463867
"16/11/2018",1,520,182.086532592773
"16/11/2018",2,376,217.073623657227
"16/11/2018",3,262,131.011428833008
"16/11/2018",4,171,88.6719360351562
"16/11/2018",5,151,92.6058578491211
"16/11/2018",6,412,103.76538848877
"16/11/2018",7,939,380.890716552734
"16/11/2018",8,1692,662.000671386719
"16/11/2018",9,991,404.849761962891
"16/11/2018",10,699,323.053771972656
"16/11/2018",11,834,382.136688232422
"16/11/2018",12,886,481.172943115234
"16/11/2018",13,920,516.662902832031
"16/11/2018",14,915,483.216278076172
"16/11/2018",15,995,547.74951171875
"16/11/2018",16,1126,572.334655761719
"16/11/2018",17,1346,547.18994140625
"16/11/2018",18,1956,615.379760742188
"16/11/2018",19,1303,494.639953613281
"16/11/2018",20,995,404.687896728516
"16/11/2018",21,907,338.576507568359
"16/11/2018",22,894,297.103424072266
"16/11/2018",23,687,253.276992797852
"17/11/2018",0,626,230.55598449707
"17/11/2018",1,597,168.686630249023
"17/11/2018",2,456,163.438842773438
"17/11/2018",3,288,83.6454467773438
"17/11/2018",4,195,46.6918830871582
"17/11/2018",5,129,88.0526123046875
"17/11/2018",6,151,115.853210449219
"17/11/2018",7,315,305.753753662109
"17/11/2018",8,530,526.733703613281
"17/11/2018",9,644,397.770843505859
"17/11/2018",10,733,382.395599365234
"17/11/2018",11,830,438.967529296875
"17/11/2018",12,994,521.395935058594
"17/11/2018",13,1037,531.062255859375
"17/11/2018",14,969,629.0068359375
"17/11/2018",15,1018,561.495239257812
"17/11/2018",16,974,606.716857910156
"17/11/2018",17,1031,586.658630371094
"17/11/2018",18,877,584.43798828125
"17/11/2018",19,735,481.364898681641
"17/11/2018",20,644,393.974090576172
"17/11/2018",21,685,399.844390869141
"17/11/2018",22,655,334.914733886719
"17/11/2018",23,576,401.237701416016
"18/11/2018",0,592,249.79866027832
"18/11/2018",1,443,220.198989868164
"18/11/2018",2,335,164.024215698242
"18/11/2018",3,258,162.802841186523
"18/11/2018",4,165,117.232894897461
"18/11/2018",5,92,131.785751342773
"18/11/2018",6,114,169.790222167969
"18/11/2018",7,191,380.360626220703
"18/11/2018",8,371,575.43701171875
"18/11/2018",9,457,364.576324462891
"18/11/2018",10,583,385.053588867188
"18/11/2018",11,645,538.307556152344
"18/11/2018",12,776,545.21142578125
"18/11/2018",13,905,635.562316894531
"18/11/2018",14,1054,602.722839355469
"18/11/2018",15,1047,618.287170410156
"18/11/2018",16,1026,575.648742675781
"18/11/2018",17,1039,583.304565429688
"18/11/2018",18,902,647.394592285156
"18/11/2018",19,759,564.904479980469
"18/11/2018",20,719,440.490386962891
"18/11/2018",21,682,442.382598876953
"18/11/2018",22,632,405.988555908203
"18/11/2018",23,532,395.4619140625
"19/11/2018",0,457,245.195190429688
"19/11/2018",1,277,196.559112548828
"19/11/2018",2,190,163.848892211914
"19/11/2018",3,133,84.2077331542969
"19/11/2018",4,88,35.0027160644531
"19/11/2018",5,167,37.4335594177246
"19/11/2018",6,418,75.4768524169922
"19/11/2018",7,991,301.139495849609
"19/11/2018",8,1751,540.110534667969
"19/11/2018",9,889,306.757446289062
"19/11/2018",10,651,345.420745849609
"19/11/2018",11,745,324.863128662109
"19/11/2018",12,785,518.782592773438
"19/11/2018",13,785,389.262359619141
"19/11/2018",14,793,527.228881835938
"19/11/2018",15,839,472.709381103516
"19/11/2018",16,968,492.315338134766
"19/11/2018",17,1233,523.172058105469
"19/11/2018",18,1904,645.087707519531
"19/11/2018",19,1304,454.55908203125
"19/11/2018",20,1030,487.071990966797
"19/11/2018",21,1019,489.305206298828
"19/11/2018",22,910,394.44580078125
"19/11/2018",23,629,388.641082763672
"20/11/2018",0,478,224.842315673828
"20/11/2018",1,422,211.143829345703
"20/11/2018",2,286,182.541702270508
"20/11/2018",3,202,84.6658020019531
"20/11/2018",4,119,107.667358398438
"20/11/2018",5,141,111.931854248047
"20/11/2018",6,369,126.632247924805
"20/11/2018",7,934,409.513244628906
"20/11/2018",8,1818,540.048461914062
"20/11/2018",9,955,331.636108398438
"20/11/2018",10,659,447.683410644531
"20/11/2018",11,699,502.374755859375
"20/11/2018",12,788,530.506225585938
"20/11/2018",13,798,544.136291503906
"20/11/2018",14,790,685.564453125
"20/11/2018",15,861,643.196899414062
"20/11/2018",16,967,600.521362304688
"20/11/2018",17,1269,644.8251953125
"20/11/2018",18,1857,718.181579589844
"20/11/2018",19,1317,575.444580078125
"20/11/2018",20,1078,490.305358886719
"20/11/2018",21,1020,463.017303466797
"20/11/2018",22,922,443.630950927734
"20/11/2018",23,378,444.673522949219
"21/11/2018",0,119,320.396362304688
"21/11/2018",1,159,237.936813354492
"21/11/2018",2,129,251.989044189453
"21/11/2018",3,112,133.650680541992
"21/11/2018",4,97,98.0494232177734
"21/11/2018",5,118,73.4804000854492
"21/11/2018",6,299,72.8039779663086
"21/11/2018",7,788,248.829879760742
"21/11/2018",8,1622,367.543182373047
"21/11/2018",9,867,413.743682861328
"21/11/2018",10,611,470.823669433594
"21/11/2018",11,649,526.123352050781
"21/11/2018",12,697,529.004943847656
"21/11/2018",13,623,595.149658203125
"21/11/2018",14,474,546.249816894531
"21/11/2018",15,550,445.682067871094
"21/11/2018",16,755,483.006103515625
"21/11/2018",17,1101,462.990997314453
"21/11/2018",18,1679,549.384643554688
"21/11/2018",19,1113,412.387054443359
"21/11/2018",20,936,396.509613037109
"21/11/2018",21,838,387.010131835938
"21/11/2018",22,825,345.448150634766
"21/11/2018",23,571,392.795135498047
"22/11/2018",0,443,204.881774902344
"22/11/2018",1,382,173.657836914062
"22/11/2018",2,271,134.935440063477
"22/11/2018",3,164,76.8064880371094
"22/11/2018",4,121,40.588508605957
"22/11/2018",5,133,57.6031036376953
"22/11/2018",6,332,107.480430603027
"22/11/2018",7,848,327.706787109375
"22/11/2018",8,1671,584.035461425781
"22/11/2018",9,883,306.177734375
"22/11/2018",10,603,408.921173095703
"22/11/2018",11,644,444.751251220703
"22/11/2018",12,717,469.045562744141
"22/11/2018",13,678,491.277679443359
"22/11/2018",14,692,548.138244628906
"22/11/2018",15,716,501.954467773438
"22/11/2018",16,759,482.952453613281
"22/11/2018",17,1101,495.468505859375
"22/11/2018",18,1591,494.192474365234
"22/11/2018",19,1032,386.098358154297
"22/11/2018",20,777,313.743835449219
"22/11/2018",21,759,260.921997070312
"22/11/2018",22,691,215.526870727539
"22/11/2018",23,488,275.710388183594
"23/11/2018",0,470,197.579620361328
"23/11/2018",1,401,171.939331054688
"23/11/2018",2,279,131.931182861328
"23/11/2018",3,191,68.9135437011719
"23/11/2018",4,109,73.865966796875
"23/11/2018",5,129,100.109756469727
"23/11/2018",6,339,73.2656097412109
"23/11/2018",7,727,319.239654541016
"23/11/2018",8,1516,553.053649902344
"23/11/2018",9,800,280.471771240234
"23/11/2018",10,582,337.02783203125
"23/11/2018",11,635,407.312072753906
"23/11/2018",12,664,395.410827636719
"23/11/2018",13,731,463.113250732422
"23/11/2018",14,719,496.147003173828
"23/11/2018",15,752,449.516632080078
"23/11/2018",16,891,423.175323486328
"23/11/2018",17,1101,397.737915039062
"23/11/2018",18,1548,429.211395263672
"23/11/2018",19,1007,305.784729003906
"23/11/2018",20,767,263.978088378906
"23/11/2018",21,679,256.858551025391
"23/11/2018",22,729,229.075210571289
"23/11/2018",23,548,214.162216186523
"24/11/2018",0,499,136.87483215332
"24/11/2018",1,507,135.564880371094
"24/11/2018",2,335,93.5918960571289
"24/11/2018",3,272,57.1319580078125
"24/11/2018",4,151,42.6805725097656
"24/11/2018",5,95,57.4027900695801
"24/11/2018",6,79,75.033935546875
"24/11/2018",7,30,201.144729614258
"24/11/2018",8,33,160.461883544922
"24/11/2018",9,24,27.171688079834
"24/11/2018",10,62,25.1960697174072
"24/11/2018",11,114,34.2513809204102
"24/11/2018",12,167,124.494140625
"24/11/2018",13,241,164.602294921875
"24/11/2018",14,298,193.609176635742
"24/11/2018",15,330,227.676452636719
"24/11/2018",16,436,221.672286987305
"24/11/2018",17,435,147.972442626953
"24/11/2018",18,426,180.829299926758
"24/11/2018",19,420,164.067901611328
"24/11/2018",20,349,141.170776367188
"24/11/2018",21,392,149.456619262695
"24/11/2018",22,396,141.966735839844
"24/11/2018",23,386,160.692092895508
"25/11/2018",0,420,180.130172729492
"25/11/2018",1,370,154.503036499023
"25/11/2018",2,285,122.328971862793
"25/11/2018",3,184,94.9509582519531
"25/11/2018",4,138,70.5379333496094
"25/11/2018",5,88,73.9129791259766
"25/11/2018",6,75,103.090423583984
"25/11/2018",7,142,172.067657470703
"25/11/2018",8,250,326.736145019531
"25/11/2018",9,355,171.597320556641
"25/11/2018",10,430,221.656509399414
"25/11/2018",11,522,281.983856201172
"25/11/2018",12,700,303.581359863281
"25/11/2018",13,675,345.029571533203
"25/11/2018",14,777,307.023010253906
"25/11/2018",15,846,335.654296875
"25/11/2018",16,872,404.20849609375
"25/11/2018",17,813,571.435974121094
"25/11/2018",18,663,522.296142578125
"25/11/2018",19,616,422.436492919922
"25/11/2018",20,570,280.580902099609
"25/11/2018",21,546,301.242889404297
"25/11/2018",22,496,274.239715576172
