"Test[not.NA.test.row.index, 1]","Test[not.NA.test.row.index, 3]","Test[not.NA.test.row.index, 2]","predict(XGB, Test[not.NA.test.row.index, 2:14])"
"27/10/2018",7,388,469.205078125
"27/10/2018",8,713,624.200988769531
"27/10/2018",9,785,441.165374755859
"27/10/2018",10,898,497.275238037109
"27/10/2018",11,996,540.9375
"27/10/2018",12,1076,580.986389160156
"27/10/2018",13,1118,590.740661621094
"27/10/2018",14,1183,598.460632324219
"27/10/2018",15,1254,653.902648925781
"27/10/2018",16,1308,687.420288085938
"27/10/2018",17,1176,665.413146972656
"27/10/2018",18,1054,824.709533691406
"27/10/2018",19,864,713.350891113281
"27/10/2018",20,775,638.276672363281
"27/10/2018",21,775,623.464233398438
"27/10/2018",22,752,627.183227539062
"27/10/2018",23,658,473.219268798828
"28/10/2018",0,699,343.82177734375
"28/10/2018",1,531,289.78466796875
"28/10/2018",2,450,231.330856323242
"28/10/2018",3,299,218.826385498047
"28/10/2018",4,148,278.091491699219
"28/10/2018",5,27,166.793792724609
"28/10/2018",6,55,265.155242919922
"28/10/2018",7,134,396.1708984375
"28/10/2018",8,74,495.726379394531
"28/10/2018",9,195,402.101440429688
"28/10/2018",10,330,357.532287597656
"28/10/2018",11,544,475.879089355469
"28/10/2018",12,630,557.653930664062
"28/10/2018",13,916,609.43994140625
"28/10/2018",14,962,607.143920898438
"28/10/2018",15,948,605.050109863281
"28/10/2018",16,385,699.057373046875
"28/10/2018",17,535,696.670776367188
"28/10/2018",18,651,674.332275390625
"28/10/2018",19,645,712.603881835938
"28/10/2018",20,624,548.159423828125
"28/10/2018",21,670,656.093078613281
"28/10/2018",22,625,580.369506835938
"28/10/2018",23,512,522.531860351562
"29/10/2018",0,434,286.529754638672
"29/10/2018",1,326,268.635681152344
"29/10/2018",2,184,188.780563354492
"29/10/2018",3,123,205.980728149414
"29/10/2018",4,117,234.260604858398
"29/10/2018",5,161,179.148162841797
"29/10/2018",6,436,210.298782348633
"29/10/2018",7,1070,438.893310546875
"29/10/2018",8,1888,513.532897949219
"29/10/2018",9,1021,470.236572265625
"29/10/2018",10,771,541.605163574219
"29/10/2018",11,796,520.03173828125
"29/10/2018",12,737,516.168151855469
"29/10/2018",13,815,483.901458740234
"29/10/2018",14,838,626.067016601562
"29/10/2018",15,884,566.96875
"29/10/2018",16,1069,635.054870605469
"29/10/2018",17,1274,655.789672851562
"29/10/2018",18,1987,771.583435058594
"29/10/2018",19,1377,588.063781738281
"29/10/2018",20,1026,558.313293457031
"29/10/2018",21,979,395.591339111328
"29/10/2018",22,906,389.847961425781
"29/10/2018",23,658,356.578704833984
"30/10/2018",0,488,264.986358642578
"30/10/2018",1,440,229.488418579102
"30/10/2018",2,283,149.339080810547
"30/10/2018",3,182,91.4745407104492
"30/10/2018",4,150,-60.7357330322266
"30/10/2018",5,162,228.288391113281
"30/10/2018",6,394,283.801361083984
"30/10/2018",7,1005,414.476409912109
"30/10/2018",8,1883,588.310607910156
"30/10/2018",9,982,374.270233154297
"30/10/2018",10,684,466.527099609375
"30/10/2018",11,782,617.529296875
"30/10/2018",12,881,543.653747558594
"30/10/2018",13,847,567.785034179688
"30/10/2018",14,903,649.105346679688
"30/10/2018",15,965,605.698120117188
"30/10/2018",16,1110,678.593994140625
"30/10/2018",17,1357,670.526306152344
"30/10/2018",18,2074,738.08251953125
"30/10/2018",19,1442,672.056091308594
"30/10/2018",20,1186,586.486877441406
"30/10/2018",21,1147,576.700134277344
"30/10/2018",22,948,615.253540039062
"30/10/2018",23,527,537.762512207031
"31/10/2018",0,294,296.565307617188
"31/10/2018",1,324,377.854675292969
"31/10/2018",2,287,320.098022460938
"31/10/2018",3,227,179.819854736328
"31/10/2018",4,146,99.0610427856445
"31/10/2018",5,141,178.288681030273
"31/10/2018",6,402,214.792831420898
"31/10/2018",7,1060,440.311706542969
"31/10/2018",8,1907,569.313598632812
"31/10/2018",9,996,364.906463623047
"31/10/2018",10,717,522.410949707031
"31/10/2018",11,818,526.040344238281
"31/10/2018",12,907,582.657165527344
"31/10/2018",13,983,571.020263671875
"31/10/2018",14,963,547.53125
"31/10/2018",15,994,613.5546875
"31/10/2018",16,1185,642.663024902344
"31/10/2018",17,1462,636.273803710938
"31/10/2018",18,2094,782.555969238281
"31/10/2018",19,1507,650.437438964844
"31/10/2018",20,1176,610.622863769531
"31/10/2018",21,1069,512.306030273438
"31/10/2018",22,1088,554.240600585938
"31/10/2018",23,798,393.630310058594
"01/11/2018",0,584,233.253372192383
"01/11/2018",1,524,215.305130004883
"01/11/2018",2,362,235.541427612305
"01/11/2018",3,242,100.824851989746
"01/11/2018",4,147,56.583854675293
"01/11/2018",5,154,37.7780227661133
"01/11/2018",6,433,70.3177185058594
"01/11/2018",7,1055,363.810028076172
"01/11/2018",8,1899,447.1572265625
"01/11/2018",9,1011,371.281097412109
"01/11/2018",10,696,381.361785888672
"01/11/2018",11,852,464.8193359375
"01/11/2018",12,926,528.187316894531
"01/11/2018",13,968,534.898803710938
"01/11/2018",14,1040,584.07568359375
"01/11/2018",15,1094,633.853515625
"01/11/2018",16,1206,676.962585449219
"01/11/2018",17,1569,636.248840332031
"01/11/2018",18,2254,807.207336425781
"01/11/2018",19,1561,662.423278808594
"01/11/2018",20,1269,511.105072021484
"01/11/2018",21,1197,540.390686035156
"01/11/2018",22,1115,401.189697265625
"01/11/2018",23,806,350.487487792969
"02/11/2018",0,642,291.835296630859
"02/11/2018",1,560,277.827789306641
"02/11/2018",2,369,254.178802490234
"02/11/2018",3,251,197.649444580078
"02/11/2018",4,166,96.5543441772461
"02/11/2018",5,153,48.2784767150879
"02/11/2018",6,403,45.8342132568359
"02/11/2018",7,1024,280.385955810547
"02/11/2018",8,1906,447.417236328125
"02/11/2018",9,1027,524.500610351562
"02/11/2018",10,751,444.414611816406
"02/11/2018",11,880,390.939971923828
"02/11/2018",12,1023,399.042755126953
"02/11/2018",13,1130,497.772613525391
"02/11/2018",14,1160,479.608428955078
"02/11/2018",15,1251,522.575866699219
"02/11/2018",16,1424,630.34423828125
"02/11/2018",17,1730,643.078857421875
"02/11/2018",18,2314,780.457885742188
"02/11/2018",19,1568,628.914916992188
"02/11/2018",20,1242,570.959350585938
"02/11/2018",21,1146,554.220031738281
"02/11/2018",22,1106,548.949584960938
"02/11/2018",23,851,485.353271484375
"03/11/2018",0,0,326.641387939453
"03/11/2018",1,0,193.162994384766
"03/11/2018",2,0,285.038452148438
"03/11/2018",3,0,210.313430786133
"03/11/2018",4,0,147.374633789062
"03/11/2018",5,0,123.62964630127
"03/11/2018",6,0,149.445404052734
"03/11/2018",7,0,192.225021362305
"03/11/2018",8,0,335.435302734375
"03/11/2018",9,0,370.643981933594
"03/11/2018",10,0,326.260894775391
"03/11/2018",11,0,373.101379394531
"03/11/2018",12,0,396.029113769531
"03/11/2018",13,0,490.190124511719
"03/11/2018",14,0,542.145629882812
"03/11/2018",15,0,552.705871582031
"03/11/2018",16,0,600.448791503906
"03/11/2018",17,0,550.430419921875
"03/11/2018",18,0,738.969604492188
"03/11/2018",19,0,644.650207519531
"03/11/2018",20,0,576.576049804688
"03/11/2018",21,0,588.410888671875
"03/11/2018",22,0,538.127014160156
"03/11/2018",23,0,479.583068847656
"04/11/2018",0,720,308.302825927734
"04/11/2018",1,517,294.9765625
"04/11/2018",2,378,186.969757080078
"04/11/2018",3,296,229.45832824707
"04/11/2018",4,188,204.836761474609
"04/11/2018",5,112,120.092208862305
"04/11/2018",6,141,155.477523803711
"04/11/2018",7,259,223.465362548828
"04/11/2018",8,481,451.519104003906
"04/11/2018",9,632,362.4013671875
"04/11/2018",10,747,312.140777587891
"04/11/2018",11,963,374.927398681641
"04/11/2018",12,1145,491.116638183594
"04/11/2018",13,1355,456.939086914062
"04/11/2018",14,1511,409.475006103516
"04/11/2018",15,1579,544.128662109375
"04/11/2018",16,1690,656.336791992188
"04/11/2018",17,1596,613.359680175781
"04/11/2018",18,1335,776.187683105469
"04/11/2018",19,1180,642.143005371094
"04/11/2018",20,1077,582.699035644531
"04/11/2018",21,1001,568.824951171875
"04/11/2018",22,912,542.534118652344
"04/11/2018",23,656,474.404083251953
"05/11/2018",0,520,340.267883300781
"05/11/2018",1,346,349.292907714844
"05/11/2018",2,206,331.154632568359
"05/11/2018",3,161,316.322662353516
"05/11/2018",4,107,249.142395019531
"05/11/2018",5,166,261.315643310547
"05/11/2018",6,448,287.631286621094
"05/11/2018",7,1115,404.130798339844
"05/11/2018",8,1975,643.336242675781
"05/11/2018",9,1005,502.289337158203
"05/11/2018",10,790,411.610778808594
"05/11/2018",11,829,366.876556396484
"05/11/2018",12,971,385.692901611328
"05/11/2018",13,986,448.185943603516
"05/11/2018",14,993,466.942565917969
"05/11/2018",15,1100,517.851867675781
"05/11/2018",16,1318,503.446411132812
"05/11/2018",17,1664,568.94384765625
"05/11/2018",18,2357,760.717895507812
"05/11/2018",19,1618,598.800537109375
"05/11/2018",20,1464,541.365234375
"05/11/2018",21,1289,505.423919677734
"05/11/2018",22,1215,466.065124511719
"05/11/2018",23,829,395.827301025391
"06/11/2018",0,0,384.643005371094
"06/11/2018",1,0,372.798217773438
"06/11/2018",2,0,388.187622070312
"06/11/2018",3,0,301.395202636719
"06/11/2018",4,0,257.171813964844
"06/11/2018",5,0,263.177124023438
"06/11/2018",6,0,259.057708740234
"06/11/2018",7,0,399.165557861328
"06/11/2018",8,0,642.791320800781
"06/11/2018",9,0,484.682220458984
"06/11/2018",10,0,463.162567138672
"06/11/2018",11,0,429.329406738281
"06/11/2018",12,0,427.243469238281
"06/11/2018",13,0,409.540069580078
"06/11/2018",14,0,364.357116699219
"06/11/2018",15,0,499.878326416016
"06/11/2018",16,0,460.727813720703
"06/11/2018",17,0,505.288513183594
"06/11/2018",18,0,501.571411132812
"06/11/2018",19,0,455.384704589844
"06/11/2018",20,0,437.702423095703
"06/11/2018",21,0,430.609161376953
"06/11/2018",22,0,467.725067138672
"06/11/2018",23,0,439.340393066406
"07/11/2018",0,639,345.500366210938
"07/11/2018",1,410,342.518127441406
"07/11/2018",2,136,294.050445556641
"07/11/2018",3,40,217.00666809082
"07/11/2018",4,47,176.623504638672
"07/11/2018",5,71,165.570037841797
"07/11/2018",6,194,161.012908935547
"07/11/2018",7,526,240.132690429688
"07/11/2018",8,1171,406.057586669922
"07/11/2018",9,740,493.450012207031
"07/11/2018",10,555,487.838348388672
"07/11/2018",11,608,490.238189697266
"07/11/2018",12,697,514.998168945312
"07/11/2018",13,798,557.946960449219
"07/11/2018",14,767,540.563049316406
"07/11/2018",15,848,561.40869140625
"07/11/2018",16,834,595.22412109375
"07/11/2018",17,1115,590.548034667969
"07/11/2018",18,1347,622.492431640625
"07/11/2018",19,1176,584.060485839844
"07/11/2018",20,1062,526.668273925781
"07/11/2018",21,1062,552.552673339844
"07/11/2018",22,1003,580.233093261719
"07/11/2018",23,679,611.51220703125
"08/11/2018",0,395,396.463317871094
"08/11/2018",1,158,363.872009277344
"08/11/2018",2,122,369.991821289062
"08/11/2018",3,78,284.543151855469
"08/11/2018",4,50,235.160995483398
"08/11/2018",5,49,236.196090698242
"08/11/2018",6,136,221.898941040039
"08/11/2018",7,174,385.04736328125
"08/11/2018",8,148,504.219360351562
"08/11/2018",9,56,332.9951171875
"08/11/2018",10,17,271.942718505859
"08/11/2018",11,25,227.58349609375
"08/11/2018",12,17,203.377716064453
"08/11/2018",13,18,371.921447753906
"08/11/2018",14,46,265.288452148438
"08/11/2018",15,56,321.343872070312
"08/11/2018",16,14,419.6474609375
"08/11/2018",17,30,380.168151855469
"08/11/2018",18,40,376.493560791016
"08/11/2018",19,19,270.637268066406
"08/11/2018",20,12,260.715728759766
"08/11/2018",21,21,142.648361206055
"08/11/2018",22,14,256.388854980469
"08/11/2018",23,26,271.139038085938
"09/11/2018",0,0,268.599792480469
"09/11/2018",1,0,330.43359375
"09/11/2018",2,0,296.132995605469
"09/11/2018",3,0,231.290618896484
"09/11/2018",4,0,205.332717895508
"09/11/2018",5,0,170.510009765625
"09/11/2018",6,0,223.372512817383
"09/11/2018",7,0,357.766052246094
"09/11/2018",8,0,529.76318359375
"09/11/2018",9,0,477.760650634766
"09/11/2018",10,0,423.162322998047
"09/11/2018",11,0,420.441009521484
"09/11/2018",12,0,500.320770263672
"09/11/2018",13,0,358.291809082031
"09/11/2018",14,0,405.361846923828
"09/11/2018",15,0,416.558563232422
"09/11/2018",16,0,470.237030029297
"09/11/2018",17,0,476.935089111328
"09/11/2018",18,0,681.956481933594
"09/11/2018",19,0,556.673400878906
"09/11/2018",20,0,495.017486572266
"09/11/2018",21,0,538.417541503906
"09/11/2018",22,0,538.417541503906
"09/11/2018",23,0,543.688903808594
"10/11/2018",0,754,393.648895263672
"10/11/2018",1,679,393.055786132812
"10/11/2018",2,568,319.39990234375
"10/11/2018",3,372,238.215454101562
"10/11/2018",4,223,215.243011474609
"10/11/2018",5,137,217.905807495117
"10/11/2018",6,167,235.57536315918
"10/11/2018",7,309,296.237823486328
"10/11/2018",8,589,450.673950195312
"10/11/2018",9,628,429.004180908203
"10/11/2018",10,699,451.136077880859
"10/11/2018",11,768,447.045623779297
"10/11/2018",12,1034,384.800720214844
"10/11/2018",13,1094,323.32470703125
"10/11/2018",14,1113,429.311767578125
"10/11/2018",15,1229,395.016845703125
"10/11/2018",16,1263,442.532592773438
"10/11/2018",17,1379,534.332763671875
"10/11/2018",18,1226,716.683166503906
"10/11/2018",19,957,653.101989746094
"10/11/2018",20,877,464.785186767578
"10/11/2018",21,847,464.099273681641
"10/11/2018",22,885,467.725067138672
"10/11/2018",23,676,537.367431640625
"11/11/2018",0,655,335.893920898438
"11/11/2018",1,518,338.783416748047
"11/11/2018",2,370,307.928009033203
"11/11/2018",3,314,238.487731933594
"11/11/2018",4,189,205.832077026367
"11/11/2018",5,111,200.218399047852
"11/11/2018",6,117,215.286926269531
"11/11/2018",7,228,231.996124267578
"11/11/2018",8,395,389.097900390625
"11/11/2018",9,574,407.822723388672
"11/11/2018",10,563,398.173065185547
"11/11/2018",11,578,386.574768066406
"11/11/2018",12,769,431.103820800781
"11/11/2018",13,758,468.833282470703
"11/11/2018",14,810,476.301422119141
"11/11/2018",15,832,402.245819091797
"11/11/2018",16,616,515.147583007812
"11/11/2018",17,660,488.513549804688
"11/11/2018",18,752,728.662719726562
"11/11/2018",19,685,663.565734863281
"11/11/2018",20,711,538.839172363281
"11/11/2018",21,689,578.308776855469
"11/11/2018",22,690,484.492858886719
"11/11/2018",23,554,441.686706542969
"12/11/2018",0,456,331.156311035156
"12/11/2018",1,344,316.929412841797
"12/11/2018",2,187,224.994903564453
"12/11/2018",3,122,128.440689086914
"12/11/2018",4,109,150.032760620117
"12/11/2018",5,158,156.936218261719
"12/11/2018",6,419,159.874069213867
"12/11/2018",7,1004,334.985900878906
"12/11/2018",8,1699,673.26220703125
"12/11/2018",9,931,410.132720947266
"12/11/2018",10,683,425.386810302734
"12/11/2018",11,785,492.327178955078
"12/11/2018",12,888,515.46142578125
"12/11/2018",13,889,431.016510009766
"12/11/2018",14,886,516.829284667969
"12/11/2018",15,1084,553.468444824219
"12/11/2018",16,1193,555.508605957031
"12/11/2018",17,1472,571.575439453125
"12/11/2018",18,2022,771.359436035156
"12/11/2018",19,1466,666.152099609375
"12/11/2018",20,1292,564.196655273438
"12/11/2018",21,1189,552.708435058594
"12/11/2018",22,1023,526.068176269531
"12/11/2018",23,702,533.178039550781
"13/11/2018",0,587,280.354736328125
"13/11/2018",1,487,248.488204956055
"13/11/2018",2,330,160.189102172852
"13/11/2018",3,205,138.543395996094
"13/11/2018",4,133,57.9900016784668
"13/11/2018",5,162,87.0396270751953
"13/11/2018",6,402,133.978454589844
"13/11/2018",7,1066,206.122772216797
"13/11/2018",8,1910,618.573852539062
"13/11/2018",9,990,392.900238037109
"13/11/2018",10,710,347.712554931641
"13/11/2018",11,789,363.404510498047
"13/11/2018",12,890,387.207244873047
"13/11/2018",13,912,467.289031982422
"13/11/2018",14,928,519.18017578125
"13/11/2018",15,980,527.628173828125
"13/11/2018",16,1188,575.708068847656
"13/11/2018",17,1420,584.035278320312
"13/11/2018",18,2159,756.758178710938
"13/11/2018",19,1529,648.119750976562
"13/11/2018",20,1208,632.69580078125
"13/11/2018",21,1163,638.100891113281
"13/11/2018",22,1126,601.974975585938
"13/11/2018",23,718,495.606628417969
"14/11/2018",0,612,260.041564941406
"14/11/2018",1,517,266.778869628906
"14/11/2018",2,327,235.945159912109
"14/11/2018",3,210,184.254241943359
"14/11/2018",4,164,150.946731567383
"14/11/2018",5,135,45.7287254333496
"14/11/2018",6,362,87.1463241577148
"14/11/2018",7,1047,111.206062316895
"14/11/2018",8,1916,412.362365722656
"14/11/2018",9,1019,481.15625
"14/11/2018",10,779,389.390869140625
"14/11/2018",11,892,477.825744628906
"14/11/2018",12,963,458.529937744141
"14/11/2018",13,1028,469.436492919922
"14/11/2018",14,1001,537.725952148438
"14/11/2018",15,1063,546.302856445312
"14/11/2018",16,1137,575.281494140625
"14/11/2018",17,1532,621.580871582031
"14/11/2018",18,2200,730.829528808594
"14/11/2018",19,1464,648.15234375
"14/11/2018",20,1269,524.447509765625
"14/11/2018",21,1239,503.805725097656
"14/11/2018",22,1074,532.914978027344
"14/11/2018",23,757,472.772338867188
"15/11/2018",0,610,238.268707275391
"15/11/2018",1,489,213.182922363281
"15/11/2018",2,313,276.779754638672
"15/11/2018",3,219,182.97590637207
"15/11/2018",4,154,143.542663574219
"15/11/2018",5,172,101.238700866699
"15/11/2018",6,357,86.9802093505859
"15/11/2018",7,883,262.806762695312
"15/11/2018",8,1686,437.272369384766
"15/11/2018",9,1300,389.054016113281
"15/11/2018",10,782,343.385162353516
"15/11/2018",11,770,347.79248046875
"15/11/2018",12,942,378.069854736328
"15/11/2018",13,883,359.834930419922
"15/11/2018",14,899,428.912750244141
"15/11/2018",15,971,443.374389648438
"15/11/2018",16,1123,432.033782958984
"15/11/2018",17,1416,447.407104492188
"15/11/2018",18,2034,712.863464355469
"15/11/2018",19,1448,623.28564453125
"15/11/2018",20,1146,524.643432617188
"15/11/2018",21,1123,511.857269287109
"15/11/2018",22,1061,413.705993652344
"15/11/2018",23,721,470.241607666016
"16/11/2018",0,683,256.694580078125
"16/11/2018",1,520,273.305145263672
"16/11/2018",2,376,288.528564453125
"16/11/2018",3,262,213.612594604492
"16/11/2018",4,171,194.643707275391
"16/11/2018",5,151,189.653961181641
"16/11/2018",6,412,221.2255859375
"16/11/2018",7,939,409.157012939453
"16/11/2018",8,1692,660.232971191406
"16/11/2018",9,991,402.973236083984
"16/11/2018",10,699,270.423950195312
"16/11/2018",11,834,394.705963134766
"16/11/2018",12,886,349.027160644531
"16/11/2018",13,920,404.718231201172
"16/11/2018",14,915,445.629241943359
"16/11/2018",15,995,470.261657714844
"16/11/2018",16,1126,473.253753662109
"16/11/2018",17,1346,522.855224609375
"16/11/2018",18,1956,597.293029785156
"16/11/2018",19,1303,544.513244628906
"16/11/2018",20,995,455.328704833984
"16/11/2018",21,907,415.332977294922
"16/11/2018",22,894,379.362365722656
"16/11/2018",23,687,317.037933349609
"17/11/2018",0,626,230.328628540039
"17/11/2018",1,597,216.555252075195
"17/11/2018",2,456,136.768630981445
"17/11/2018",3,288,86.0103302001953
"17/11/2018",4,195,86.8363265991211
"17/11/2018",5,129,79.502799987793
"17/11/2018",6,151,111.740615844727
"17/11/2018",7,315,285.761688232422
"17/11/2018",8,530,388.057891845703
"17/11/2018",9,644,303.097320556641
"17/11/2018",10,733,323.764465332031
"17/11/2018",11,830,460.647674560547
"17/11/2018",12,994,492.646850585938
"17/11/2018",13,1037,506.964660644531
"17/11/2018",14,969,580.890380859375
"17/11/2018",15,1018,576.836730957031
"17/11/2018",16,974,647.414123535156
"17/11/2018",17,1031,690.57666015625
"17/11/2018",18,877,829.923278808594
"17/11/2018",19,735,504.997375488281
"17/11/2018",20,644,458.129821777344
"17/11/2018",21,685,429.488433837891
"17/11/2018",22,655,401.889923095703
